"data_group","file_path","source_kind","suite_from_name","k_from_name","key","count","min","max","avg","last_value","last_line_no"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k4.log","bench","C_FP_OFF_MQA_ON","4","sonnet_output_len","1","150","150","150","150","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k4.log","bench","C_FP_OFF_MQA_ON","4","sonnet_prefix_len","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","burstiness","1","1","1","1","1","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","num_prompts","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","port","1","8000","8000","8000","8000","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","random_input_len","1","1024","1024","1024","1024","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","random_output_len","1","128","128","128","128","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","random_prefix_len","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","random_range_ratio","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","request_rate","1","16","16","16","16","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","seed","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","sonnet_input_len","1","550","550","550","550","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","sonnet_output_len","1","150","150","150","150","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_C_FP_OFF_MQA_ON_k8.log","bench","C_FP_OFF_MQA_ON","8","sonnet_prefix_len","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","burstiness","1","1","1","1","1","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","num_prompts","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","port","1","8000","8000","8000","8000","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","random_input_len","1","1024","1024","1024","1024","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","random_output_len","1","128","128","128","128","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","random_prefix_len","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","random_range_ratio","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","request_rate","1","16","16","16","16","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","seed","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","sonnet_input_len","1","550","550","550","550","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","sonnet_output_len","1","150","150","150","150","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k2.log","bench","D_FP_OFF_MQA_OFF","2","sonnet_prefix_len","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","burstiness","1","1","1","1","1","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","num_prompts","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","port","1","8000","8000","8000","8000","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","random_input_len","1","1024","1024","1024","1024","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","random_output_len","1","128","128","128","128","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","random_prefix_len","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","random_range_ratio","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","request_rate","1","16","16","16","16","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","seed","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","sonnet_input_len","1","550","550","550","550","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","sonnet_output_len","1","150","150","150","150","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k4.log","bench","D_FP_OFF_MQA_OFF","4","sonnet_prefix_len","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","burstiness","1","1","1","1","1","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","num_prompts","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","port","1","8000","8000","8000","8000","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","random_input_len","1","1024","1024","1024","1024","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","random_output_len","1","128","128","128","128","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","random_prefix_len","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","random_range_ratio","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","request_rate","1","16","16","16","16","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","seed","1","0","0","0","0","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","sonnet_input_len","1","550","550","550","550","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","sonnet_output_len","1","150","150","150","150","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\bench_D_FP_OFF_MQA_OFF_k8.log","bench","D_FP_OFF_MQA_OFF","8","sonnet_prefix_len","1","200","200","200","200","20"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","accept","40","0.5362","0.827","0.754722","0.8268","133"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","accept_no_hs","40","0.5362","0.827","0.754722","0.8268","133"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","accept_with_hs","40","0","0","0","0","133"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","average_time_per_proposal_tok_ms","20","38.96","90.46","69.532","68.99","135"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","avg_execute_total_ms","9","62.91","87.39","68.608889","67.64","124"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","avg_forward_ms","9","57.65","68.99","61.172222","63.36","124"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","avg_logits_ms","9","1.21","7.62","2.651111","1.21","124"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","avg_sampler_ms","9","3.02","10.74","4.743333","3.02","124"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","count","9","50","450","250","450","124"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","draft_tp","1","1","1","1","1","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_adapter","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_backend","1","1","1","1","1","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_disabled","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_lora","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","fail_prompt","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","frequency_penalty","1","0","0","0","0","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","hs_ratio","40","0","0","0","0","133"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","iter_p95","40","145.748","283.729","248.4098","279.785","133"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","k","40","2","2","2","2","134"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","max_tokens","1","340","340","340","340","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","min_p","1","0","0","0","0","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","min_tokens","1","0","0","0","0","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","ms_hit","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","ms_total","1","1","1","1","1","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","n","1","1","1","1","1","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","presence_penalty","1","0","0","0","0","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","repetition_penalty","1","1","1","1","1","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","sample_len","1","2","2","2","2","4"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","scoring_time_ms","20","53.75","100.56","73.64","54.69","135"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","target_tp","1","1","1","1","1","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","temperature","1","0","0","0","0","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","throughput_tps","40","0.311","243.608","160.2124","217.773","133"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","top_k","1","0","0","0","0","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","top_p","1","1","1","1","1","29"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","verification_time_ms","20","3.28","17.3","7.8795","3.57","135"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k2.log","key","C_FP_OFF_MQA_ON","2","waste_ratio","40","0.1207","0.3","0.203115","0.1246","134"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","accept","32","0.5063","0.7905","0.685238","0.7805","104"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","accept_no_hs","32","0.5063","0.7905","0.685238","0.7805","104"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","accept_with_hs","32","0","0","0","0","104"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","average_time_per_proposal_tok_ms","18","39.75","84.91","65.573889","46.87","99"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","avg_execute_total_ms","7","66.61","86.89","72.522857","70.94","91"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","avg_forward_ms","7","58.05","67.99","61.887143","64.18","91"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","avg_logits_ms","7","1.7","9.29","3.702857","1.7","91"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","avg_sampler_ms","7","5.02","9.58","6.891429","5.02","91"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","count","7","50","350","200","350","91"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","draft_tp","1","1","1","1","1","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","fail_adapter","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","fail_backend","1","1","1","1","1","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","fail_disabled","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","fail_lora","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","fail_prompt","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","frequency_penalty","1","0","0","0","0","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","hs_ratio","32","0","0","0","0","104"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","iter_p95","32","230.077","365.985","322.608","358.703","104"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","k","22","2","3","2.227273","2","103"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","max_tokens","1","340","340","340","340","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","min_p","1","0","0","0","0","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","min_tokens","1","0","0","0","0","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","ms_hit","1","0","0","0","0","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","ms_total","1","1","1","1","1","5"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","n","1","1","1","1","1","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","presence_penalty","1","0","0","0","0","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","repetition_penalty","1","1","1","1","1","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","sample_len","1","4","4","4","4","4"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","scoring_time_ms","18","53.52","97.72","76.901667","84.44","99"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","target_tp","1","1","1","1","1","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","temperature","1","0","0","0","0","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","throughput_tps","32","0.542","278.22","180.15875","252.322","104"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","top_k","1","0","0","0","0","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","top_p","1","1","1","1","1","18"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","verification_time_ms","18","3.42","16.43","9.736667","5.14","99"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k4.log","key","C_FP_OFF_MQA_ON","4","waste_ratio","22","0","0.4741","0.155095","0.0041","103"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","accept","30","0.51","0.816","0.7301","0.816","98"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","accept_no_hs","30","0.51","0.816","0.7301","0.816","98"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","accept_with_hs","30","0","0","0","0","98"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","average_time_per_proposal_tok_ms","17","36.75","75.21","63.18","66.19","99"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","avg_execute_total_ms","7","66.63","84.61","71.888571","70.13","92"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","avg_forward_ms","7","58.04","66.22","61.325714","63.34","92"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","avg_logits_ms","7","1.55","8.09","3.274286","1.55","92"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","avg_sampler_ms","7","5.19","10.26","7.224286","5.19","92"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","count","7","50","350","200","350","92"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","draft_tp","1","1","1","1","1","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\key_C_FP_OFF_MQA_ON_k8.log","key","C_FP_OFF_MQA_ON","8","fail_adapter","1","0","0","0","0","5"
